NLSitNummer;DatumFileBegin;DatumFileEind;TijdFileBegin;TijdFileEind;FileZwaarte;GemLengte;FileDuur;HectometerKop;HectometerStaart;RouteLet;RouteNum;RouteOms;hectometreringsrichting;VERKEERSKUNDIGWEGVAKVILD;TRAJECTVILD;OorzaakGronddetail;OorzaakVerloop;OorzaakCodeVerloop;OorzaakCode;Oorzaak_1;Oorzaak_2;Oorzaak_3;Oorzaak_4
3925655;2024-01-30;2024-01-30;7:16:27;7:26:01;20,130;2104,000;9,567;54,7;56,7;A;15;A15;aflopend;Vaanplein - Rotterdam-Charlois;Ridderkerk - Europoort;Spitsfile (geen oorzaak gemeld);[Geen oorzaakcode opgegeven door VWM 10];[000];001;Spitsfile (geen oorzaak gemeld);Geen oorzaak gemeld;Drukte;Hoge intensiteit
3925656;2024-01-30;2024-01-30;7:16:27;9:31:02;650,788;4836,000;134,583;14,1;16,4;A;16;A16;aflopend;Rotterdam-Prins Alexander - Terbregseplein;Breda - Rotterdam;Spitsfile (geen oorzaak gemeld);[Geen oorzaakcode opgegeven door VWM 135];[000];001;Spitsfile (geen oorzaak gemeld);Geen oorzaak gemeld;Drukte;Hoge intensiteit
3925657;2024-01-30;2024-01-30;7:16:27;7:19:00;5,885;2308,000;2,550;88,3;90,5;A;59;A59;aflopend;Terheijden - Zonzeel;'s-Hertogenbosch - Knooppunt Zonzeel;Spitsfile (geen oorzaak gemeld);[Geen oorzaakcode opgegeven door VWM 3];[000];001;Spitsfile (geen oorzaak gemeld);Geen oorzaak gemeld;Drukte;Hoge intensiteit
3925738;2024-01-30;2024-01-30;7:34:27;8:09:00;126,253;3654,000;34,550;52,3;54,5;A;15;A15;aflopend;Rotterdam-Heijplaat - Benelux;Ridderkerk - Europoort;Spitsfile (geen oorzaak gemeld);[Geen oorzaakcode opgegeven door VWM 35];[000];001;Spitsfile (geen oorzaak gemeld);Geen oorzaak gemeld;Drukte;Hoge intensiteit
3925739;2024-01-30;2024-01-30;7:34:27;7:41:00;16,923;2584,000;6,550;27,9;30,2;A;1;A1;aflopend;Hotel/Restaurant De Witte Bergen - Hilversum-Noord;Amersfoort - Amsterdam;Spitsfile (geen oorzaak gemeld);[Geen oorzaakcode opgegeven door VWM 7];[000];001;Spitsfile (geen oorzaak gemeld);Geen oorzaak gemeld;Drukte;Hoge intensiteit
3925740;2024-01-30;2024-01-30;7:34:27;7:36:02;5,542;3500,000;1,583;27,2;23,7;A;27;A27;oplopend;Hank - Nieuwendijk;Breda - Gorinchem;Spitsfile (geen oorzaak gemeld);[Geen oorzaakcode opgegeven door VWM 2];[000];001;Spitsfile (geen oorzaak gemeld);Geen oorzaak gemeld;Drukte;Hoge intensiteit
3925741;2024-01-30;2024-01-30;7:34:27;7:38:00;8,277;2331,000;3,550;48,8;46,6;A;27;A27;oplopend;Noordeloos - Lexmond;Gorinchem - Utrecht;Spitsfile (geen oorzaak gemeld);[Geen oorzaakcode opgegeven door VWM 4];[000];001;Spitsfile (geen oorzaak gemeld);Geen oorzaak gemeld;Drukte;Hoge intensiteit
3925742;2024-01-30;2024-01-30;7:34:27;7:42:00;19,028;2520,000;7,550;89,1;91,4;A;59;A59;aflopend;Terheijden - Zonzeel;'s-Hertogenbosch - Knooppunt Zonzeel;Spitsfile (geen oorzaak gemeld);[Geen oorzaakcode opgegeven door VWM 8];[000];001;Spitsfile (geen oorzaak gemeld);Geen oorzaak gemeld;Drukte;Hoge intensiteit
3925823;2024-01-30;2024-01-30;7:45:30;7:59:00;49,048;3633,000;13,500;26,7;29,1;A;12;A12;aflopend;Gouwe - Moordrecht;Utrecht - Den Haag;Spitsfile (geen oorzaak gemeld);[Geen oorzaakcode opgegeven door VWM 14];[000];001;Spitsfile (geen oorzaak gemeld);Geen oorzaak gemeld;Drukte;Hoge intensiteit
3925824;2024-01-30;2024-01-30;7:45:30;7:47:00;3,000;2000,000;1,500;48,8;46,8;A;15;A15;oplopend;Botlekbrug - Hoogvliet;Europoort - Ridderkerk;Spitsfile (geen oorzaak gemeld);[Geen oorzaakcode opgegeven door VWM 2];[000];001;Spitsfile (geen oorzaak gemeld);Geen oorzaak gemeld;Drukte;Hoge intensiteit
3925826;2024-01-30;2024-01-30;7:45:30;7:48:00;5,250;2100,000;2,500;43,6;41,5;A;20;A20;oplopend;Nieuwerkerk aan den IJssel - Moordrecht;Hoek van Holland - Gouda;Spitsfile (geen oorzaak gemeld);[Geen oorzaakcode opgegeven door VWM 2];[000];001;Spitsfile (geen oorzaak gemeld);Geen oorzaak gemeld;Drukte;Hoge intensiteit
3925827;2024-01-30;2024-01-30;7:42:29;8:35:03;92,893;1767,000;52,567;0,0;0,0;A;28;A28;aflopend;Rijnsweerd verbindingsweg A28 vanuit Amersfoort - A27 richting Breda;Amersfoort - Utrecht;Spitsfile (geen oorzaak gemeld);[Geen oorzaakcode opgegeven door VWM 53];[000];001;Spitsfile (geen oorzaak gemeld);Geen oorzaak gemeld;Drukte;Hoge intensiteit
3925828;2024-01-30;2024-01-30;7:45:30;8:06:02;96,162;4683,000;20,533;125,8;121,6;A;59;A59;oplopend;Nieuwkuijk - Vlijmen;Knooppunt Zonzeel - 's-Hertogenbosch;Spitsfile (geen oorzaak gemeld);[Geen oorzaakcode opgegeven door VWM 21];[000];001;Spitsfile (geen oorzaak gemeld);Geen oorzaak gemeld;Drukte;Hoge intensiteit
3925902;2024-01-30;2024-01-30;7:54:29;7:56:02;4,185;2700,000;1,550;12,4;15,1;A;22;A22;aflopend;Beverwijk - Velsertunnel;Beverwijk - Velsen;Spitsfile (geen oorzaak gemeld);[Geen oorzaakcode opgegeven door VWM 2];[000];001;Spitsfile (geen oorzaak gemeld);Geen oorzaak gemeld;Drukte;Hoge intensiteit
3925903;2024-01-30;2024-01-30;7:54:29;7:56:02;3,720;2400,000;1,550;12,4;14,8;A;44;A44;aflopend;Noordwijk - Sassenheim;Wassenaar - Amsterdam;Spitsfile (geen oorzaak gemeld);[Geen oorzaakcode opgegeven door VWM 2];[000];001;Spitsfile (geen oorzaak gemeld);Geen oorzaak gemeld;Drukte;Hoge intensiteit
3925904;2024-01-30;2024-01-30;7:54:29;8:06:02;44,818;3880,000;11,550;61,1;56,9;A;4;A4;oplopend;Delft - Ketheltunnel;Den Haag - Rotterdam;Spitsfile (geen oorzaak gemeld);[Geen oorzaakcode opgegeven door VWM 12];[000];001;Spitsfile (geen oorzaak gemeld);Geen oorzaak gemeld;Drukte;Hoge intensiteit
3925905;2024-01-30;2024-01-30;7:54:29;7:57:00;5,747;2283,000;2,517;104,4;102,2;A;58;A58;oplopend;Bergen op Zoom-Centrum - Zoomland;Breda - Bergen op Zoom;Spitsfile (geen oorzaak gemeld);[Geen oorzaakcode opgegeven door VWM 3];[000];001;Spitsfile (geen oorzaak gemeld);Geen oorzaak gemeld;Drukte;Hoge intensiteit
3925906;2024-01-30;2024-01-30;7:54:29;8:01:02;18,882;2883,000;6,550;28,4;25,2;A;9;A9;oplopend;Amstelveen-Stadshart - Schipholbrug;Amstelveen - Alkmaar;Spitsfile (geen oorzaak gemeld);[Geen oorzaakcode opgegeven door VWM 7];[000];001;Spitsfile (geen oorzaak gemeld);Geen oorzaak gemeld;Drukte;Hoge intensiteit
3925985;2024-01-30;2024-01-30;8:05:30;8:10:04;10,915;2390,000;4,567;13,5;11,0;A;13;A13;oplopend;Delft-Zuid - Rotterdam The Hague Airport;Rijswijk - Rotterdam;Spitsfile (geen oorzaak gemeld);[Geen oorzaakcode opgegeven door VWM 5];[000];001;Spitsfile (geen oorzaak gemeld);Geen oorzaak gemeld;Drukte;Hoge intensiteit
3925987;2024-01-30;2024-01-30;8:05:30;9:27:00;424,552;5209,000;81,500;31,4;29,1;A;20;A20;oplopend;Rotterdam-Schiebroek - Rotterdam-Crooswijk;Hoek van Holland - Gouda;Spitsfile (geen oorzaak gemeld);[Geen oorzaakcode opgegeven door VWM 82];[000];001;Spitsfile (geen oorzaak gemeld);Geen oorzaak gemeld;Drukte;Hoge intensiteit
3925988;2024-01-30;2024-01-30;8:05:30;8:55:03;201,562;4068,000;49,550;107,5;104,2;A;2;A2;oplopend;Kerkdriel - Maasbrug;Utrecht - 's-Hertogenbosch;Spitsfile (geen oorzaak gemeld);[Geen oorzaakcode opgegeven door VWM 50];[000];001;Spitsfile (geen oorzaak gemeld);Geen oorzaak gemeld;Drukte;Hoge intensiteit
3925989;2024-01-30;2024-01-30;8:05:30;8:08:00;5,525;2210,000;2,500;145,7;148,0;A;50;A50;aflopend;Ewijk - Bankhoef;Arnhem - Oss;Spitsfile (geen oorzaak gemeld);[Geen oorzaakcode opgegeven door VWM 2];[000];001;Spitsfile (geen oorzaak gemeld);Geen oorzaak gemeld;Drukte;Hoge intensiteit
3925990;2024-01-30;2024-01-30;8:05:30;8:12:00;17,753;2731,000;6,500;125,3;122,0;A;59;A59;oplopend;Nieuwkuijk - Vlijmen;Knooppunt Zonzeel - 's-Hertogenbosch;Spitsfile (geen oorzaak gemeld);[Geen oorzaakcode opgegeven door VWM 6];[000];001;Spitsfile (geen oorzaak gemeld);Geen oorzaak gemeld;Drukte;Hoge intensiteit
3920953;2024-01-25;2024-01-25;15:11:30;15:21:00;24,891;2620,000;9,500;45,3;47,4;A;20;A20;aflopend;Moordrecht - Nieuwerkerk aan den IJssel;Gouda - Hoek van Holland;Spitsfile (geen oorzaak gemeld);[Geen oorzaakcode opgegeven door VWM 10];[000];001;Spitsfile (geen oorzaak gemeld);Geen oorzaak gemeld;Drukte;Hoge intensiteit
3920954;2024-01-25;2024-01-25;15:12:30;15:40:01;105,063;3818,000;27,517;85,1;82,7;A;15;A15;oplopend;Sliedrecht-West - Sliedrecht-Oost;Ridderkerk - Gorinchem;Spitsfile (geen oorzaak gemeld);[Geen oorzaakcode opgegeven door VWM 28];[000];001;Spitsfile (geen oorzaak gemeld);Geen oorzaak gemeld;Drukte;Hoge intensiteit
3920955;2024-01-25;2024-01-25;15:12:30;15:19:00;14,953;2301,000;6,500;42,9;40,8;A;20;A20;oplopend;Prins Alexander - Nieuwerkerk aan den IJssel;Hoek van Holland - Gouda;Spitsfile (geen oorzaak gemeld);[Geen oorzaakcode opgegeven door VWM 6];[000];001;Spitsfile (geen oorzaak gemeld);Geen oorzaak gemeld;Drukte;Hoge intensiteit
3920956;2024-01-25;2024-01-25;15:15:31;17:59:00;882,023;5395,000;163,483;52,5;54,7;A;27;A27;aflopend;Everdingen - Lexmond;Utrecht - Gorinchem;Spitsfile (geen oorzaak gemeld);[Geen oorzaakcode opgegeven door VWM 163];[000];001;Spitsfile (geen oorzaak gemeld);Geen oorzaak gemeld;Drukte;Hoge intensiteit
3920959;2024-01-25;2024-01-25;15:17:30;15:26:03;21,695;2537,000;8,550;33,7;29,2;A;4;A4;oplopend;Hoogmade - Zoeterwoude-Rijndijk;Amsterdam - Den Haag;Spitsfile (geen oorzaak gemeld);[Geen oorzaakcode opgegeven door VWM 9];[000];001;Spitsfile (geen oorzaak gemeld);Geen oorzaak gemeld;Drukte;Hoge intensiteit
3921053;2024-01-25;2024-01-25;15:48:30;15:50:02;3,527;2300,000;1,533;48,5;46,2;A;1;A1;oplopend;Hoevelaken - Barneveld;Amersfoort - Apeldoorn;Spitsfile (geen oorzaak gemeld);[Geen oorzaakcode opgegeven door VWM 2];[000];001;Spitsfile (geen oorzaak gemeld);Geen oorzaak gemeld;Drukte;Hoge intensiteit
3921054;2024-01-25;2024-01-25;15:48:30;15:50:02;3,680;2400,000;1,533;162,9;160,5;N;2;N2;oplopend;Veldhoven - Veldhoven-Zuid;Batadorp - Leenderheide;Spitsfile (geen oorzaak gemeld) met gevonden werk in Spin;[Geen oorzaakcode opgegeven door VWM 2];[000];002;Spitsfile (geen oorzaak gemeld) met gevonden werk in Spin;Geen oorzaak gemeld;Drukte;Hoge intensiteit
3921055;2024-01-25;2024-01-25;15:48:30;15:54:00;19,782;3597,000;5,500;21,3;24,0;N;35;N35;aflopend;Industriegebied De Zegge - Ommen;Almelo - Zwolle;Spitsfile (geen oorzaak gemeld);[Geen oorzaakcode opgegeven door VWM 6];[000];001;Spitsfile (geen oorzaak gemeld);Geen oorzaak gemeld;Drukte;Hoge intensiteit
3921056;2024-01-25;2024-01-25;15:49:30;16:18:00;120,088;4214,000;28,500;11,3;9,2;A;10;A10;oplopend;Zeeburg - Watergraafsmeer;Knooppunt Watergraafsmeer - Knooppunt Amstel;Ongeval op aansluitende weg;[Geen oorzaakcode opgegeven door VWM 2], [Ongeval op aansluitende weg 9], [Eerder ongeval op aansluitende weg 17];[000], [N65], [M14];N65;Ongeval op aansluitende weg;Ongeval elders;Ongeval;Ongeval
3921138;2024-01-25;2024-01-25;16:03:31;16:16:00;45,093;3612,000;12,483;47,5;51,6;A;4;A4;aflopend;Ypenburg - Prins Clausplein;Den Haag - Amsterdam;Spitsfile (geen oorzaak gemeld);[Geen oorzaakcode opgegeven door VWM 12];[000];001;Spitsfile (geen oorzaak gemeld);Geen oorzaak gemeld;Drukte;Hoge intensiteit
3921139;2024-01-25;2024-01-25;16:03:31;16:05:03;3,680;2400,000;1,533;24,4;26,8;A;58;A58;aflopend;Moergestel - Oirschot;Tilburg - Eindhoven;Spitsfile (geen oorzaak gemeld);[Geen oorzaakcode opgegeven door VWM 2];[000];001;Spitsfile (geen oorzaak gemeld);Geen oorzaak gemeld;Drukte;Hoge intensiteit
3921140;2024-01-25;2024-01-25;16:03:31;16:07:00;7,739;2222,000;3,483;60,5;62,8;A;58;A58;aflopend;Galder - Ulvenhout;Breda - Tilburg;Spitsfile (geen oorzaak gemeld);[Geen oorzaakcode opgegeven door VWM 3];[000];001;Spitsfile (geen oorzaak gemeld);Geen oorzaak gemeld;Drukte;Hoge intensiteit
3921141;2024-01-25;2024-01-25;16:03:31;16:12:00;20,407;2406,000;8,483;9,0;6,9;A;7;A7;oplopend;Zaanstad-'t Kalf - Wijdewormer;Zaanstad - Hoorn;Spitsfile (geen oorzaak gemeld);[Geen oorzaakcode opgegeven door VWM 8];[000];001;Spitsfile (geen oorzaak gemeld);Geen oorzaak gemeld;Drukte;Hoge intensiteit
3921142;2024-01-25;2024-01-25;16:04:30;16:10:04;15,468;2779,000;5,567;22,6;20,4;A;16;A16;oplopend;Rotterdam-Feijenoord - Ridderkerk-Noord;Rotterdam - Breda;Spitsfile (geen oorzaak gemeld);[Geen oorzaakcode opgegeven door VWM 6];[000];001;Spitsfile (geen oorzaak gemeld);Geen oorzaak gemeld;Drukte;Hoge intensiteit
3921226;2024-01-25;2024-01-25;16:16:31;16:19:00;5,712;2300,000;2,483;177,2;174,9;A;2;A2;oplopend;Valkenswaard - Leende;Eindhoven - Maastricht;Spitsfile (geen oorzaak gemeld);[Geen oorzaakcode opgegeven door VWM 2];[000];001;Spitsfile (geen oorzaak gemeld);Geen oorzaak gemeld;Drukte;Hoge intensiteit
3921227;2024-01-25;2024-01-25;16:16:31;16:28:00;37,412;3258,000;11,483;47,7;51,0;A;4;A4;aflopend;Den Haag-Ypenburg - Ypenburg;Rotterdam - Den Haag;Spitsfile (geen oorzaak gemeld);[Geen oorzaakcode opgegeven door VWM 11];[000];001;Spitsfile (geen oorzaak gemeld);Geen oorzaak gemeld;Drukte;Hoge intensiteit
3921228;2024-01-25;2024-01-25;16:16:31;18:30:03;492,543;3689,000;133,533;127,6;129,7;A;7;A7;aflopend;Joure-West - Prinses Margriettunnel;Heerenveen - Knooppunt Zurich;Spitsfile (geen oorzaak gemeld) met gevonden werk in Spin;[Geen oorzaakcode opgegeven door VWM 134];[000];002;Spitsfile (geen oorzaak gemeld) met gevonden werk in Spin;Geen oorzaak gemeld;Drukte;Hoge intensiteit
3921229;2024-01-25;2024-01-25;16:16:31;16:25:03;24,543;2876,000;8,533;39,6;42,5;N;35;N35;aflopend;Wierden-West - Rijssen;Almelo - Zwolle;Spitsfile (geen oorzaak gemeld);[Geen oorzaakcode opgegeven door VWM 9];[000];001;Spitsfile (geen oorzaak gemeld);Geen oorzaak gemeld;Drukte;Hoge intensiteit
3921316;2024-01-25;2024-01-25;16:26:32;16:30:03;9,490;2699,000;3,517;24,0;21,4;N;35;N35;oplopend;Mariënheem - Haarle;Zwolle - Almelo;Spitsfile (geen oorzaak gemeld);[Geen oorzaakcode opgegeven door VWM 4];[000];001;Spitsfile (geen oorzaak gemeld);Geen oorzaak gemeld;Drukte;Hoge intensiteit
3921318;2024-01-25;2024-01-25;16:27:31;16:31:02;8,015;2279,000;3,517;50,9;48,6;A;15;A15;oplopend;Hoogvliet - Benelux;Europoort - Ridderkerk;Spitsfile (geen oorzaak gemeld);[Geen oorzaakcode opgegeven door VWM 4];[000];001;Spitsfile (geen oorzaak gemeld);Geen oorzaak gemeld;Drukte;Hoge intensiteit
3921319;2024-01-25;2024-01-25;16:27:31;16:29:00;3,263;2200,000;1,483;22,1;24,3;A;16;A16;aflopend;Ridderkerk-Noord - Rotterdam-Feijenoord;Breda - Rotterdam;Spitsfile (geen oorzaak gemeld);[Geen oorzaakcode opgegeven door VWM 1];[000];001;Spitsfile (geen oorzaak gemeld);Geen oorzaak gemeld;Drukte;Hoge intensiteit
3921320;2024-01-25;2024-01-25;16:27:31;16:58:00;93,042;3052,000;30,483;1,8;3,9;A;28;A28;aflopend;Utrecht-De Uithof - Rijnsweerd;Amersfoort - Utrecht;Spitsfile (geen oorzaak gemeld);[Geen oorzaakcode opgegeven door VWM 30];[000];001;Spitsfile (geen oorzaak gemeld);Geen oorzaak gemeld;Drukte;Hoge intensiteit
3921321;2024-01-25;2024-01-25;16:27:31;16:29:00;4,747;3200,000;1,483;16,7;13,5;A;58;A58;oplopend;Best - Oirschot;Eindhoven - Tilburg;Spitsfile (geen oorzaak gemeld);[Geen oorzaakcode opgegeven door VWM 1];[000];001;Spitsfile (geen oorzaak gemeld);Geen oorzaak gemeld;Drukte;Hoge intensiteit
3921405;2024-01-25;2024-01-25;16:40:31;16:42:00;3,708;2500,000;1,483;149,6;147,1;A;59;A59;oplopend;Nuland - Oss;'s-Hertogenbosch - Oss;Spitsfile (geen oorzaak gemeld);[Geen oorzaakcode opgegeven door VWM 1];[000];001;Spitsfile (geen oorzaak gemeld);Geen oorzaak gemeld;Drukte;Hoge intensiteit
3921406;2024-01-25;2024-01-25;16:41:32;16:43:00;2,933;2000,000;1,467;138,6;136,6;A;12;A12;oplopend;Duiven - Zevenaar;Arnhem - Duitse grens;Spitsfile (geen oorzaak gemeld);[Geen oorzaakcode opgegeven door VWM 1];[000];001;Spitsfile (geen oorzaak gemeld);Geen oorzaak gemeld;Drukte;Hoge intensiteit
3921407;2024-01-25;2024-01-25;16:41:32;16:46:02;10,595;2354,000;4,500;126,8;129,0;A;15;A15;aflopend;Tiel-West - Wadenoijen;Nijmegen - Gorinchem;Spitsfile (geen oorzaak gemeld);[Geen oorzaakcode opgegeven door VWM 4];[000];001;Spitsfile (geen oorzaak gemeld);Geen oorzaak gemeld;Drukte;Hoge intensiteit
3921408;2024-01-25;2024-01-25;16:41:32;16:44:00;5,350;2169,000;2,467;190,1;192,3;A;50;A50;aflopend;Hoenderloo - Schaarsbergen;Apeldoorn - Arnhem;Spitsfile (geen oorzaak gemeld);[Geen oorzaakcode opgegeven door VWM 2];[000];001;Spitsfile (geen oorzaak gemeld);Geen oorzaak gemeld;Drukte;Hoge intensiteit
3921410;2024-01-25;2024-01-25;16:41:32;16:43:00;3,373;2300,000;1,467;20,1;17,8;A;7;A7;oplopend;Purmerend-Noord - Avenhorn;Zaanstad - Hoorn;Spitsfile (geen oorzaak gemeld);[Geen oorzaakcode opgegeven door VWM 1];[000];001;Spitsfile (geen oorzaak gemeld);Geen oorzaak gemeld;Drukte;Hoge intensiteit
3921496;2024-01-25;2024-01-25;16:53:32;17:00:04;16,442;2517,000;6,533;96,2;93,7;A;27;A27;oplopend;Hilversum - Eemnes;Utrecht - Almere;Spitsfile (geen oorzaak gemeld);[Geen oorzaakcode opgegeven door VWM 7];[000];001;Spitsfile (geen oorzaak gemeld);Geen oorzaak gemeld;Drukte;Hoge intensiteit
3921497;2024-01-25;2024-01-25;16:53:32;16:57:00;7,380;2129,000;3,467;100,6;102,7;A;2;A2;aflopend;Zaltbommel - Martinus Nijhoffbrug;'s-Hertogenbosch - Utrecht;Spitsfile (geen oorzaak gemeld);[Geen oorzaakcode opgegeven door VWM 3];[000];001;Spitsfile (geen oorzaak gemeld);Geen oorzaak gemeld;Drukte;Hoge intensiteit
3921498;2024-01-25;2024-01-25;16:53:32;16:56:02;6,858;2743,000;2,500;184,0;186,6;A;50;A50;aflopend;Schaarsbergen - Arnhem-Centrum;Apeldoorn - Arnhem;Spitsfile (geen oorzaak gemeld);[Geen oorzaakcode opgegeven door VWM 2];[000];001;Spitsfile (geen oorzaak gemeld);Geen oorzaak gemeld;Drukte;Hoge intensiteit
3921500;2024-01-25;2024-01-25;16:53:32;17:05:03;41,990;3646,000;11,517;27,5;22,7;A;9;A9;oplopend;Amstelveen - Amstelveen-Stadshart;Amstelveen - Alkmaar;Spitsfile (geen oorzaak gemeld);[Geen oorzaakcode opgegeven door VWM 12];[000];001;Spitsfile (geen oorzaak gemeld);Geen oorzaak gemeld;Drukte;Hoge intensiteit
3921501;2024-01-25;2024-01-25;16:53:32;18:25:03;349,160;3815,000;91,517;40,0;37,8;A;9;A9;oplopend;Badhoevedorp - Raasdorp;Amstelveen - Alkmaar;Spitsfile (geen oorzaak gemeld);[Geen oorzaakcode opgegeven door VWM 92];[000];001;Spitsfile (geen oorzaak gemeld);Geen oorzaak gemeld;Drukte;Hoge intensiteit
